created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,cleaned_text,Toxicity,Fact assessment,Trivia question,Offensive Assessment,topic_label
2021-03-12T18:34:00Z,Washington,"@JohnCornyn You really didn't listen to President Biden, did you?
 President Biden said ""There would be enough vaccine for everyone by May"". 
It's going to take time to get everyone vaccinated. 
July 4th was a suggested target date.",Twitter for Android,220,en,3,0,False,864,1565,1,9303,119893,"@user you really did n't listen to president biden , did you ? president biden said "" there would be enough vaccine for everyone by may "" . it 's going to take time to get everyone vaccinated . july 4th wa a suggested target date .",2,True,,,9
2020-11-10T07:10:38Z,Florida,So #Trump wins #Michigan and now #Georgia ! #Biden your day is going to end soon 😂😂😂 Told ya this was not gonna end well for you lol,Twitter for iPhone,132,en,2,0,False,308,367,23,13820,7969,so #trump win #michigan and now #georgia ! #biden your day is going to end soon :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: told ya this wa not gonna end well for you lol,8,False,,,1
2020-09-05T00:33:24Z,Illinois,@MeghanMcCain Who funds The Federalist and do they support Trump’s take on the military?,Twitter for iPhone,74,en,0,0,False,2,209,0,388,30,@user who fund the federalist and do they support trump 's take on the military ?,1,'no verdict',,,29
2020-10-26T14:33:58Z,New Jersey,Trump and Biden are taking much different approaches to campaigning as the virus spreads; Pelosi thinks Dems will keep House; Senate candidate rushed to hospital. Get the latest. https://t.co/SYxtNiFR3N,SocialNewsDesk,202,en,0,0,False,143741,279,316,74806,143,trump and biden are taking much different approach to campaigning a the virus spread ; pelosi think dems will keep house ; senate candidate rushed to hospital . get the latest . httpurl,1,No verdict,,,-1
2021-03-16T03:29:30Z,Arkansas,Notice how there's no outcry now that Trump is no longer in office. I guess it didn't fit the narrative anymore #BidensAmerica https://t.co/tKp2qa5zR9,Twitter for Android,126,en,0,0,True,126,104,1,1314,9257,notice how there 's no outcry now that trump is no longer in office . i guess it did n't fit the narrative anymore #bidensamerica httpurl,7,'false',,,2
2021-03-07T14:40:26Z,North Carolina,"F O S Susan Rice is burning sage in her West Wing office- no1 has lied-displayed more hate against America than she ,once occupied by anti-immigrant hardliner Stephen Miller who helped Trump achieve greatness,she used sage2 cleanse a space of posativity https://t.co/FNGnPUYiLt",Twitter Web App,277,en,0,0,False,443,391,2,37111,9724,"f o s susan rice is burning sage in her west wing office - no1 ha lied-displayed more hate against america than she , once occupied by anti-immigrant hardliner stephen miller who helped trump achieve greatness , she used sage 2 cleanse a space of posativity httpurl",8,False,,,-1
2021-02-17T10:07:28Z,Hawaii,Enabler-in-Chief. He’s worse then a hack.  He stated Trump was guilty and then voted to acquit the guilty insurrectionist trump. https://t.co/19GI72chSu,Twitter for iPhone,152,en,0,0,False,1393,2451,62,141076,34046,enabler-in-chief . he 's worse then a hack . he stated trump wa guilty and then voted to acquit the guilty insurrectionist trump . httpurl,8,'true',,,-1
2020-08-18T02:48:09Z,Virginia,"Epic Montage | You Don't Have To Like Trump, But After Seeing This! Well, It Speaks For Itself!?😉... #EpicMotage https://t.co/5w8YEeowZa...",Twitter for Android,139,en,0,0,False,451,447,2,23484,8781,"epic montage | you do n't have to like trump , but after seeing this ! well , it speaks for itself ! ? :winking_face: ... #epicmotage httpurl ...",7,'no verdict',,,1
2021-03-19T15:09:09Z,Alabama,@nypost They will be hired back and promoted once Harris takes over the presidency from Biden,Twitter for iPad,85,en,0,0,False,205,804,1,12760,2952,@user they will be hired back and promoted once harris take over the presidency from biden,8,False,,,-1
2020-11-29T22:23:16Z,Ohio,"https://t.co/B3QxaBFOME
Strike 39, strike 40, ....  ""Trump said he was preparing a lawsuit to overturn the results."" (strike 41)",Twitter Web App,128,en,0,0,False,608,126,46,10590,102,"httpurl strike 39 , strike 40 , ... "" trump said he wa preparing a lawsuit to overturn the result . "" ( strike 41 )",7,'true',,,3
2020-09-30T10:47:08Z,Ohio,"@HeidiOmahony @shawna2659 @BillKristol LOL
Dream on.
The truth is that the Trump's have a secure marriage which does not depend upon pda's. (Remember the Gore marriage which broke up not long after a huge public embrace after the debate? It is all for show.)",Twitter Web App,219,en,0,0,False,377,244,2,68394,1959,@user @user @user lol dream on . the truth is that the trump 's have a secure marriage which doe not depend upon pda 's . ( remember the gore marriage which broke up not long after a huge public embrace after the debate ? it is all for show . ),3,'no verdict',,,-1
2021-02-26T23:40:12Z,North Carolina,@BlackAlphaNetw1 @DregoDaGreat y’all so busy telling me how Joe Biden isn’t good for black people show me the president who was and then we can talk some shit. Hey none of them have been any damn good,Twitter for iPhone,169,en,1,0,False,667,1084,1,40618,9023,@user @user y'all so busy telling me how joe biden is n't good for black people show me the president who wa and then we can talk some shit . hey none of them have been any damn good,3,'no verdict',,,-1
2020-12-10T10:29:24Z,Georgia,One Texas senator doesn’t like the Trump lawsuit — the other will argue it https://t.co/8pRVhY4MhP https://t.co/Ha4F49Bh3c,dlvr.it,98,en,6,4,False,220716,173075,2053,138918,21799,one texas senator doe n't like the trump lawsuit — the other will argue it httpurl httpurl,1,'no verdict',,,3
2021-02-26T05:34:39Z,Washington,jokes gave us Trump. https://t.co/jp6Kydf8qA,Twitter for Android,20,en,125,3,False,32213,1114,146,140635,255805,joke gave u trump . httpurl,7,False,,,3
2020-09-24T03:47:58Z,Alabama,"What’s the difference between a trump rally and a klan rally...? ...anybody??? 

White hoodies",Twitter for iPhone,94,en,0,0,False,589,2072,4,9705,5907,what 's the difference between a trump rally and a klan rally ... ? ... anybody ? ? ? white hoodies,8,'no verdict',,,-1
2021-03-06T04:13:53Z,Arizona,@Jake75837216 @TRUTHFLIX @bethdeel @SenSchumer Q-anon 💩  still waiting on the resurrection of Trump and reverting back to their pedophile ways.,Twitter for Android,96,en,0,0,False,37,232,0,612,3549,@user @user @user @user q-anon :pile_of_poo: still waiting on the resurrection of trump and reverting back to their pedophile way .,8,False,,,0
2020-09-06T15:53:04Z,Virginia,"@RadioFreeTom Trump is another 9/11.

Only worse.",Twitter for iPad,35,en,0,0,False,31,274,0,4557,502,@user trump is another 9/11 . only worse .,8,'false',,,-1
2020-09-06T22:13:05Z,Ohio,@WTP_BDiehards Vote for Donald Trump. Wait no. Not that. Nevermind.,Twitter for iPhone,52,en,2,0,False,77,98,2,1597,3314,@user vote for donald trump . wait no . not that . nevermind .,7,'no verdict',,,12
2020-10-26T04:32:14Z,Texas,"FBI is silent but voters aren't!
Biden Laptop Matters!
There're more and more crime evidences come out! https://t.co/xpnENA7yzk",Twitter for iPad,103,en,1,0,True,4735,1016,21,18469,35171,fbi is silent but voter are n't ! biden laptop matters ! there 're more and more crime evidence come out ! httpurl,7,'false',,,-1
2020-08-28T10:12:42Z,Arizona,"others lost family to ISIS. 

Trump refused to do a damn thing about the bounties being placed on our troops heads. He pushed for families running away from violence to be separated at the border. He encouraged police to use excessive force. He's encouraged his base to bully",Twitter for Android,275,en,0,0,False,106,929,1,4432,5401,others lost family to isis . trump refused to do a damn thing about the bounty being placed on our troop head . he pushed for family running away from violence to be separated at the border . he encouraged police to use excessive force . he 's encouraged his base to bully,9,'true',,,-1
2020-09-04T13:01:00Z,Illinois,@BDemocratsfor @ziggystardad @KWilliamsAuthor @Emma34770971 @korij1962 @GhostUnit7 @Keith4Change @Orcinus27580858 @zaharias19 @TrumpSugar @PhilDiagnosis @misshellca @Queencrayola10 @RebootedAndrea @Mouse1Noisy @Ana_Ssassin19 @akvawe66 @_Cereal_kiIIer_ @DigiVorr @PlayerSweat @Hildolfr3 @HurrNot @calijeff1 @EMMYreincarnate @Lo_Gannicus @LarryIAm2020 @weronlyhumn @PCLoserCrusher @LadyOfTheOcean1 @Flattielover @Vickie627 @Shannon21043336 @SpaceForceMMXIX @GOPkleptocrat @bethakafrank @alshadowdancer @JenCages @MrCrayon15 @mi_sfrom @maqart55 @RedStateYankee @lands_michelle @cofffeedreams @aca8of @OwlFoxVT @downrangechaos @AbidesChrist @BrokeRoca @BJacksonLTH @windsongl121 Clinton signed NAFTA after Biden. Single handedly destroyed the middle class. Oopsy,Twitter for Android,83,en,1,0,False,1612,1385,16,2354,1959,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user clinton signed nafta after biden . single handedly destroyed the middle class . oopsy,3,'False',,,-1
2020-09-20T13:46:02Z,South Carolina,@realDonaldTrump SAVE YOUR LIVES VOTE BIDEN!!!!!!!!,Twitter for iPhone,34,en,1,0,False,278,500,4,3014,19705,@user save your lives vote biden ! ! !,8,'true',,,6
2020-08-13T23:57:54Z,Minnesota,"Watch ""Trump Plainly Admits Plan to Limit Mail-In Voting | The Daily Social Distancing Show"" on YouTube - https://t.co/Q99Ih1qF0K",TweetCaster for Android,129,en,0,0,False,675,1512,1,40057,22402,"watch "" trump plainly admits plan to limit mail-in voting | the daily social distancing show "" on youtube - httpurl",7,no verdict,,,34
2020-10-24T06:31:26Z,Pennsylvania,Trump https://t.co/pUl1tVoFuh,Twitter for Android,5,en,0,0,True,123,910,1,580,6963,trump httpurl,7,no verdict,,,3
2020-07-29T12:50:49Z,Texas,@axios @jonathanvswan I guess that call was to make sure Trump could count on Putin’s continued assistance in November,Twitter for iPhone,96,en,0,0,False,38,220,1,1430,582,@user @user i guess that call wa to make sure trump could count on putin 's continued assistance in november,8,'no verdict',,,17
2021-01-30T14:45:27Z,Texas,@brianstelter @CNN @TIAreports I agree. Can we please just report on the Biden administration and how they are going to get us out of this pandemic. New strains are here folks. That to me is more important than Greene and her conspiracy theories.,Twitter for iPhone,215,en,0,0,False,116,580,0,11333,13184,@user @user @user i agree . can we please just report on the biden administration and how they are going to get u out of this pandemic . new strain are here folk . that to me is more important than greene and her conspiracy theory .,2,'true',,,31
2021-01-15T00:24:18Z,Minnesota,"After a bipartisan impeachment vote by the House, the Senate MUST vote to convict Trump for inciting an insurrection. Sign today! --&gt; https://t.co/q38pKOkXtB via @PeopleFor",Twitter Web App,175,en,0,0,False,120,517,11,15609,1071,"after a bipartisan impeachment vote by the house , the senate must vote to convict trump for inciting an insurrection . sign today ! --> httpurl via @user",7,'true',,,38
2020-11-22T12:19:28Z,Iowa,@twitersbadboy @jackallisonLOL Presenting Donald Trump's statements without commentary... smdh,Twitter for Android,63,en,11,0,False,1259,2384,4,16553,71348,@user @user presenting donald trump 's statement without commentary ... smdh,8,'no verdict',,,-1
2021-04-29T06:11:02Z,Louisiana,"While many economists are predicting rosy real GDP growth rates for 2022, economist Loren Scott is less optimistic. He's predicting rates will be below 3%, due to the corporate tax hikes being proposed by the Biden Administration.",Twitter Web App,230,en,0,0,False,1424,759,38,5430,8203,"while many economist are predicting rosy real gdp growth rate for 2022 , economist loren scott is le optimistic . he 's predicting rate will be below 3 % , due to the corporate tax hike being proposed by the biden administration .",2,no verdict,,,14
2021-05-03T17:06:11Z,Virginia,"YORKTOWN, Va. (AP) — President Joe Biden and the first lady traveled Monday to coastal Virginia to promote his plans to increase spending on education and children, part of his $1.8 trillion families proposal announced last week. https://t.co/RrIhVevk8S",SocialNewsDesk,253,en,0,0,False,9304,874,302,56546,268,"yorktown , va . ( ap ) — president joe biden and the first lady traveled monday to coastal virginia to promote his plan to increase spending on education and child , part of his $ 1.8 trillion family proposal announced last week . httpurl",1,'true',,,-1
